lon;lat;z;prid;stid;wmoid;qcode;value
13.62092;66.22535;53;3;-9999;-9999;-9999;12.5541666666667
10.45131;63.43044;58;3;-9999;-9999;-9999;11.3791666666667
5.7276;58.86884;27;3;-9999;-9999;-9999;17.4791666666667
11.24533;59.9718;187;3;-9999;-9999;-9999;16.1625
7.4924;58.80304;658;3;-9999;-9999;-9999;12.9333333333333
8.01508;63.05564;65;3;-9999;-9999;-9999;13.2625
6.2712;62.22916;119;3;-9999;-9999;-9999;14.1416666666667
5.39357;59.41525;35;3;-9999;-9999;-9999;17.7583333333333
10.635;60.7323;378;3;-9999;-9999;-9999;15.8416666666667
10.88167;59.80566;150;3;-9999;-9999;-9999;15.7416666666667
10.50039;63.42455;78;3;-9999;-9999;-9999;10.0833333333333
13.61935;68.1533;17;3;-9999;-9999;-9999;13.2333333333333
12.23677;65.48543;1;3;-9999;-9999;-9999;12.3708333333333
9.67805;59.67155;276;3;-9999;-9999;-9999;15.4208333333333
8.06997;58.15695;81;3;-9999;-9999;-9999;16.9791666666667
10.67793;59.9413;104;3;-9999;-9999;-9999;16.55
5.23035;60.35691;40;3;-9999;-9999;-9999;17.3625
14.64342;67.29291;14;3;-9999;-9999;-9999;15.2875
10.63458;59.90861;46;3;-9999;-9999;-9999;16.05
9.61692;59.13206;42;3;-9999;-9999;-9999;21.15
8.99936;59.47456;748;3;-9999;-9999;-9999;12.8166666666667
5.26147;60.55569;23;3;-9999;-9999;-9999;15.5125
5.75451;58.82837;58;3;-9999;-9999;-9999;15.4083333333333
5.34795;60.35994;24;3;-9999;-9999;-9999;15.475
5.34572;60.35406;45;3;-9999;-9999;-9999;28.6666666666667
10.75233;59.92737;40;3;-9999;-9999;-9999;19.1333333333333
5.22117;60.3741;124;3;-9999;-9999;-9999;18.5291666666667
10.82772;59.94586;205;3;-9999;-9999;-9999;15.3208333333333
5.27478;60.28437;21;3;-9999;-9999;-9999;15.2166666666667
11.90588;61.49725;676;3;-9999;-9999;-9999;10.1
11.00042;59.26488;53;3;-9999;-9999;-9999;16
5.21478;59.26503;20;3;-9999;-9999;-9999;16.3291666666667
5.2859;59.43537;34;3;-9999;-9999;-9999;16.4708333333333
7.09823;58.07006;12;3;-9999;-9999;-9999;15.5833333333333
11.04974;60.01666;212;3;-9999;-9999;-9999;14.6291666666667
9.95973;59.75874;12;3;-9999;-9999;-9999;16.6958333333333
10.58691;63.43239;80;3;-9999;-9999;-9999;10.2291666666667
6.322;61.34595;458;3;-9999;-9999;-9999;12.1916666666667
8.57428;62.66964;19;3;-9999;-9999;-9999;11.975
6.15507;61.33259;177;3;-9999;-9999;-9999;13.8416666666667
5.12303;61.33198;37;3;-9999;-9999;-9999;14.0666666666667
11.59017;60.89295;211;3;-9999;-9999;-9999;14.75
10.64677;59.9225;74;3;-9999;-9999;-9999;16.7083333333333
10.84511;59.88036;172;3;-9999;-9999;-9999;17.0083333333333
8.07349;58.14306;21;3;-9999;-9999;-9999;16.1583333333333
10.81009;59.89303;142;3;-9999;-9999;-9999;15.9791666666667
11.02226;59.95462;117;3;-9999;-9999;-9999;15.55
10.61863;60.73248;318;3;-9999;-9999;-9999;13.9458333333333
17.17478;69.41494;18;3;-9999;-9999;-9999;13.0041666666667
7.9609;58.26187;48;3;-9999;-9999;-9999;15.9916666666667
24.97015;70.05054;20;3;-9999;-9999;-9999;15.0375
15.40659;67.26395;55;3;-9999;-9999;-9999;14.3291666666667
23.23554;69.95372;42;3;-9999;-9999;-9999;16.0041666666667
6.66147;62.29195;103;3;-9999;-9999;-9999;13.175
9.86091;59.77879;106;3;-9999;-9999;-9999;14.7708333333333
10.6545;59.97014;405;3;-9999;-9999;-9999;14.2625
11.06175;59.61354;123;3;-9999;-9999;-9999;16.95
10.24646;63.27813;120;3;-9999;-9999;-9999;10.8625
9.66596;59.63808;197;3;-9999;-9999;-9999;14.8291666666667
11.12723;60.15143;182;3;-9999;-9999;-9999;15.4291666666667
5.80267;60.65582;6;3;-9999;-9999;-9999;14.4958333333333
11.36429;59.1506;129;3;-9999;-9999;-9999;14.9
10.60199;59.93116;121;3;-9999;-9999;-9999;17.9916666666667
9.05985;63.29228;84;3;-9999;-9999;-9999;11.1416666666667
6.24677;62.47221;10;3;-9999;-9999;-9999;14.0583333333333
10.75926;59.92864;48;3;-9999;-9999;-9999;18.5958333333333
11.03584;59.61543;125;3;-9999;-9999;-9999;17.1041666666667
9.78847;63.26186;47;3;-9999;-9999;-9999;11.1791666666667
9.61053;59.20699;14;3;-9999;-9999;-9999;17.9875
5.49731;60.52666;37;3;-9999;-9999;-9999;15.1208333333333
7.04224;58.14827;14;3;-9999;-9999;-9999;16.7208333333333
14.39874;67.27749;24;3;-9999;-9999;-9999;14.8666666666667
9.44038;60.23791;791;3;-9999;-9999;-9999;12.2666666666667
5.74115;58.90142;11;3;-9999;-9999;-9999;15.4958333333333
5.71361;61.50824;14;3;-9999;-9999;-9999;14.3416666666667
10.18554;59.30564;59;3;-9999;-9999;-9999;16.8458333333333
9.72993;62.82511;695;3;-9999;-9999;-9999;4.62083333333333
10.75285;59.93897;80;3;-9999;-9999;-9999;17.7208333333333
5.3477;60.37337;36;3;-9999;-9999;-9999;17.3208333333333
10.94258;63.44566;20;3;-9999;-9999;-9999;10.6291666666667
7.20531;61.30144;195;3;-9999;-9999;-9999;14.9583333333333
10.63428;59.92025;41;3;-9999;-9999;-9999;16.9583333333333
14.7407;67.29005;45;3;-9999;-9999;-9999;13.1875
10.58072;59.89613;34;3;-9999;-9999;-9999;16.2875
8.35604;61.71653;678;3;-9999;-9999;-9999;14.7583333333333
6.5818;59.73166;713;3;-9999;-9999;-9999;11.8833333333333
5.95712;62.21175;29;3;-9999;-9999;-9999;12.9791666666667
10.64106;63.43783;86;3;-9999;-9999;-9999;10.4375
10.6221;59.67454;12;3;-9999;-9999;-9999;17.3958333333333
10.64821;59.6652;123;3;-9999;-9999;-9999;15.8583333333333
10.91635;59.94619;171;3;-9999;-9999;-9999;16.0583333333333
10.64036;59.64557;63;3;-9999;-9999;-9999;16.6708333333333
10.63526;59.65147;27;3;-9999;-9999;-9999;19.5416666666667
10.62981;59.65985;9;3;-9999;-9999;-9999;16.0791666666667
10.64064;59.64554;63;3;-9999;-9999;-9999;15.5583333333333
10.64317;59.65678;95;3;-9999;-9999;-9999;15.4916666666667
10.65806;59.66962;123;3;-9999;-9999;-9999;14.6583333333333
6.60634;59.9025;640;3;-9999;-9999;-9999;12.4166666666667
10.44644;59.26455;10;3;-9999;-9999;-9999;16.1125
18.33968;68.86857;101;3;-9999;-9999;-9999;14.7666666666667
10.72681;59.96102;186;3;-9999;-9999;-9999;15.8041666666667
10.47105;59.95492;239;3;-9999;-9999;-9999;15.1416666666667
14.48876;67.28344;90;3;-9999;-9999;-9999;13.9541666666667
11.51416;64.43623;71;3;-9999;-9999;-9999;10.725
14.47161;67.2808;42;3;-9999;-9999;-9999;13.475
10.36498;59.26547;49;3;-9999;-9999;-9999;14.9666666666667
11.37954;62.58223;698;3;-9999;-9999;-9999;6.47083333333333
10.73822;59.92218;58;3;-9999;-9999;-9999;17.7583333333333
5.26481;60.36856;117;3;-9999;-9999;-9999;13.9791666666667
10.25071;59.79133;37;3;-9999;-9999;-9999;15.0333333333333
10.08166;59.76219;11;3;-9999;-9999;-9999;16.0958333333333
11.58509;59.88056;158;3;-9999;-9999;-9999;16.3791666666667
8.75522;58.46326;72;3;-9999;-9999;-9999;20.3
6.04021;62.34022;72;3;-9999;-9999;-9999;13.575
5.90864;61.45396;90;3;-9999;-9999;-9999;15.0666666666667
10.78697;59.95525;184;3;-9999;-9999;-9999;16.0083333333333
16.2957;68.54411;10;3;-9999;-9999;-9999;14.5833333333333
5.22725;60.4159;87;3;-9999;-9999;-9999;13.3958333333333
11.05715;59.21753;32;3;-9999;-9999;-9999;14.7583333333333
7.6087;61.49157;17;3;-9999;-9999;-9999;15
9.57428;59.20316;55;3;-9999;-9999;-9999;16.5416666666667
7.50425;61.10282;13;3;-9999;-9999;-9999;17.6833333333333
10.48465;59.40781;5;3;-9999;-9999;-9999;22.175
15.42511;68.89485;14;3;-9999;-9999;-9999;13.6541666666667
25.15496;69.82778;86;3;-9999;-9999;-9999;16.1583333333333
25.15535;69.82729;87;3;-9999;-9999;-9999;14.7875
10.45113;59.20799;4;3;-9999;-9999;-9999;16.2125
10.27708;59.22483;87;3;-9999;-9999;-9999;15.4416666666667
7.68838;58.38572;302;3;-9999;-9999;-9999;13.45
10.00695;59.74646;10;3;-9999;-9999;-9999;16.5666666666667
10.91484;59.95463;146;3;-9999;-9999;-9999;16.65
5.11488;61.93628;10;3;-9999;-9999;-9999;15.8041666666667
10.41066;59.2034;23;3;-9999;-9999;-9999;14.9958333333333
5.14042;60.00517;39;3;-9999;-9999;-9999;17.9583333333333
5.81701;61.45316;219;3;-9999;-9999;-9999;14.025
10.52578;59.90338;104;3;-9999;-9999;-9999;17.45
10.47606;59.94995;281;3;-9999;-9999;-9999;15.0125
10.44791;59.93193;80;3;-9999;-9999;-9999;15.825
10.51936;59.89974;51;3;-9999;-9999;-9999;16.1666666666667
10.49538;59.94293;171;3;-9999;-9999;-9999;14.7333333333333
10.49581;59.94248;173;3;-9999;-9999;-9999;15.1333333333333
10.47524;59.95053;294;3;-9999;-9999;-9999;15.1958333333333
10.50303;59.91438;73;3;-9999;-9999;-9999;16.7208333333333
10.54182;59.90443;50;3;-9999;-9999;-9999;17.6833333333333
10.82409;59.75543;110;3;-9999;-9999;-9999;16.45
10.50319;59.88554;42;3;-9999;-9999;-9999;16.6458333333333
10.53778;59.90223;42;3;-9999;-9999;-9999;16.7708333333333
10.35974;60.24372;215;3;-9999;-9999;-9999;17.5625
5.02878;61.58902;14;3;-9999;-9999;-9999;15.3583333333333
11.29477;59.75034;186;3;-9999;-9999;-9999;15.3291666666667
8.01825;59.7221;700;3;-9999;-9999;-9999;15.975
10.46233;63.44198;35;3;-9999;-9999;-9999;10.8125
10.3505;63.40725;170;3;-9999;-9999;-9999;10.1625
6.37854;62.48015;23;3;-9999;-9999;-9999;13.1625
10.5167;59.88936;19;3;-9999;-9999;-9999;16.7875
8.09685;58.12526;16;3;-9999;-9999;-9999;17.9083333333333
10.42254;61.1403;169;3;-9999;-9999;-9999;16.2458333333333
14.47186;67.19614;12;3;-9999;-9999;-9999;12.7
5.15057;60.46063;36;3;-9999;-9999;-9999;15.925
8.47296;59.37286;132;3;-9999;-9999;-9999;17.7958333333333
10.52058;59.90089;65;3;-9999;-9999;-9999;16.125
11.18187;59.12843;19;3;-9999;-9999;-9999;15.3375
10.84179;59.89447;175;3;-9999;-9999;-9999;18.2625
10.41669;59.23241;17;3;-9999;-9999;-9999;16.3916666666667
21.86782;70.0617;11;3;-9999;-9999;-9999;16.3958333333333
8.75448;61.06651;936;3;-9999;-9999;-9999;11.0125
23.91153;69.9125;395;3;-9999;-9999;-9999;15.2875
10.51312;59.9088;65;3;-9999;-9999;-9999;16.95
10.57745;59.90635;51;3;-9999;-9999;-9999;16.1291666666667
8.06918;60.49844;982;3;-9999;-9999;-9999;10.5458333333333
10.99735;63.28888;420;3;-9999;-9999;-9999;7.77916666666667
8.99136;61.09154;470;3;-9999;-9999;-9999;14.2666666666667
10.51624;59.91078;77;3;-9999;-9999;-9999;16.1458333333333
8.03667;59.7066;761;3;-9999;-9999;-9999;11.9916666666667
10.6088;59.81571;6;3;-9999;-9999;-9999;16.2875
11.90155;62.90668;643;3;-9999;-9999;-9999;6.5625
10.47285;61.14002;414;3;-9999;-9999;-9999;14.4791666666667
10.84742;59.89854;192;3;-9999;-9999;-9999;16.2125
10.38728;63.3505;141;3;-9999;-9999;-9999;9.54583333333333
8.26262;60.61495;605;3;-9999;-9999;-9999;12.4625
10.48606;59.95618;143;3;-9999;-9999;-9999;17.2916666666667
10.59636;59.9106;56;3;-9999;-9999;-9999;17.4958333333333
10.45687;59.43066;10;3;-9999;-9999;-9999;15.525
10.06773;59.76724;83;3;-9999;-9999;-9999;17.5333333333333
5.3506;60.36256;38;3;-9999;-9999;-9999;16.9833333333333
17.40967;68.40898;32;3;-9999;-9999;-9999;13.1541666666667
13.40243;65.43995;120;3;-9999;-9999;-9999;11.7458333333333
11.20085;60.38911;186;3;-9999;-9999;-9999;13.875
9.84512;63.28848;19;3;-9999;-9999;-9999;11.8708333333333
11.07303;59.60227;119;3;-9999;-9999;-9999;16.8833333333333
13.20857;65.83432;14;3;-9999;-9999;-9999;12.2125
10.46488;59.35267;37;3;-9999;-9999;-9999;17.2708333333333
10.60207;59.66176;17;3;-9999;-9999;-9999;15.65
10.3241;59.73474;89;3;-9999;-9999;-9999;15.4416666666667
10.41129;63.40805;60;3;-9999;-9999;-9999;9.85
10.32587;60.17558;218;3;-9999;-9999;-9999;18.5333333333333
6.93504;61.15999;41;3;-9999;-9999;-9999;16.4333333333333
7.53812;62.6496;73;3;-9999;-9999;-9999;10.2583333333333
14.16603;66.31922;26;3;-9999;-9999;-9999;12.5875
5.75584;58.81929;59;3;-9999;-9999;-9999;14.275
5.30938;60.33067;51;3;-9999;-9999;-9999;17.625
10.76824;59.9269;44;3;-9999;-9999;-9999;19.5416666666667
10.81204;59.8712;164;3;-9999;-9999;-9999;17.1875
10.80776;59.76976;97;3;-9999;-9999;-9999;15.4791666666667
5.92858;58.94732;18;3;-9999;-9999;-9999;20.6416666666667
5.73797;58.9995;16;3;-9999;-9999;-9999;18.45
5.29939;60.38683;8;3;-9999;-9999;-9999;20.8
13.47689;66.03253;108;3;-9999;-9999;-9999;12.7125
10.4004;59.75642;162;3;-9999;-9999;-9999;15.0166666666667
10.40484;63.42442;24;3;-9999;-9999;-9999;10.6583333333333
10.76382;60.58622;430;3;-9999;-9999;-9999;14.5291666666667
17.65851;68.67027;24;3;-9999;-9999;-9999;13.3166666666667
11.46944;63.79446;1;3;-9999;-9999;-9999;11.2
8.82435;61.23465;709;3;-9999;-9999;-9999;10.1916666666667
5.80645;60.5814;46;3;-9999;-9999;-9999;15.3291666666667
10.80677;59.84517;108;3;-9999;-9999;-9999;16.9041666666667
10.64669;59.91597;28;3;-9999;-9999;-9999;16.4333333333333
10.7735;59.91265;34;3;-9999;-9999;-9999;19.1625
10.76754;60.86679;237;3;-9999;-9999;-9999;14.3
10.98174;59.21323;16;3;-9999;-9999;-9999;16.95
10.38149;63.37964;82;3;-9999;-9999;-9999;9.48333333333333
10.46352;59.92977;109;3;-9999;-9999;-9999;15.7958333333333
9.49972;59.21395;33;3;-9999;-9999;-9999;16.0041666666667
10.62708;59.94297;138;3;-9999;-9999;-9999;17.6958333333333
8.43601;60.55732;987;3;-9999;-9999;-9999;12.8375
10.59377;59.91975;83;3;-9999;-9999;-9999;15.5416666666667
5.66729;58.72414;45;3;-9999;-9999;-9999;15.55
5.23031;60.36109;31;3;-9999;-9999;-9999;21.6666666666667
5.22138;60.37376;119;3;-9999;-9999;-9999;16.8083333333333
23.22359;69.95053;60;3;-9999;-9999;-9999;14.25
6.24702;62.47486;26;3;-9999;-9999;-9999;14.5166666666667
16.38971;68.09981;15;3;-9999;-9999;-9999;14.375
12.99587;66.27238;7;3;-9999;-9999;-9999;11.6583333333333
5.28223;60.313;51;3;-9999;-9999;-9999;16.425
5.18107;60.36382;19;3;-9999;-9999;-9999;16.4083333333333
5.20854;60.33311;63;3;-9999;-9999;-9999;15.1666666666667
5.18276;60.36222;24;3;-9999;-9999;-9999;16.8666666666667
5.04849;60.39039;25;3;-9999;-9999;-9999;15.8458333333333
10.39912;59.75605;155;3;-9999;-9999;-9999;16.775
10.79857;59.90462;69;3;-9999;-9999;-9999;17.1375
8.16497;61.90359;428;3;-9999;-9999;-9999;12.6166666666667
5.28826;59.43336;43;3;-9999;-9999;-9999;18.325
12.75476;66.05413;23;3;-9999;-9999;-9999;12.8125
10.71909;59.91649;40;3;-9999;-9999;-9999;16.6875
7.1805;61.20193;118;3;-9999;-9999;-9999;15.125
10.66712;59.94744;127;3;-9999;-9999;-9999;18.3666666666667
10.57337;60.39177;275;3;-9999;-9999;-9999;16.5916666666667
10.58359;59.90264;35;3;-9999;-9999;-9999;15.85
11.45638;64.01418;38;3;-9999;-9999;-9999;10.7125
15.08262;68.92124;46;3;-9999;-9999;-9999;12.7041666666667
10.20425;59.74563;20;3;-9999;-9999;-9999;17.3166666666667
11.10235;59.27876;37;3;-9999;-9999;-9999;17.1541666666667
10.92493;60.0102;131;3;-9999;-9999;-9999;17.8125
10.77476;59.6586;96;3;-9999;-9999;-9999;15.5125
10.37697;63.4093;100;3;-9999;-9999;-9999;10.45
5.22271;60.38308;124;3;-9999;-9999;-9999;15.7791666666667
6.60027;60.60008;525;3;-9999;-9999;-9999;12.0375
9.15817;61.71696;628;3;-9999;-9999;-9999;15.5625
10.13042;59.73388;237;3;-9999;-9999;-9999;14.8458333333333
10.70923;60.77318;155;3;-9999;-9999;-9999;15.3833333333333
8.23405;63.06848;13;3;-9999;-9999;-9999;12.0875
10.89631;59.19029;19;3;-9999;-9999;-9999;15.6041666666667
15.38471;67.09457;9;3;-9999;-9999;-9999;14.2041666666667
11.30663;63.74568;19;3;-9999;-9999;-9999;11.2708333333333
9.78689;61.51564;985;3;-9999;-9999;-9999;16.0208333333333
7.45853;59.09853;584;3;-9999;-9999;-9999;14.1666666666667
23.38185;69.96261;12;3;-9999;-9999;-9999;15.9625
10.49863;63.42769;60;3;-9999;-9999;-9999;10.0208333333333
10.80346;59.9096;93;3;-9999;-9999;-9999;18.25
20.72513;69.76901;38;3;-9999;-9999;-9999;14.35
9.29058;60.97408;381;3;-9999;-9999;-9999;15.2416666666667
8.76081;60.09236;580;3;-9999;-9999;-9999;14.5666666666667
10.61273;60.89288;403;3;-9999;-9999;-9999;13.3041666666667
10.96783;60.19279;220;3;-9999;-9999;-9999;15.2708333333333
10.79747;59.77953;166;3;-9999;-9999;-9999;18.1583333333333
9.12759;58.64367;7;3;-9999;-9999;-9999;17.3458333333333
5.15089;60.13489;3;3;-9999;-9999;-9999;15.1208333333333
11.93269;65.88311;0;3;-9999;-9999;-9999;11.6583333333333
11.18211;59.41144;51;3;-9999;-9999;-9999;16.7458333333333
9.6248;59.14737;39;3;-9999;-9999;-9999;15.4875
11.21532;60.13949;196;3;-9999;-9999;-9999;18.1541666666667
8.66513;58.37109;28;3;-9999;-9999;-9999;17.9791666666667
7.33386;62.72892;8;3;-9999;-9999;-9999;13.1666666666667
19.05862;69.67956;34;3;-9999;-9999;-9999;12.7583333333333
8.29119;58.19264;15;3;-9999;-9999;-9999;16.3875
9.6625;59.6696;182;3;-9999;-9999;-9999;15.2583333333333
23.06192;69.02737;339;3;-9999;-9999;-9999;15.35
10.46176;59.41472;43;3;-9999;-9999;-9999;16.6583333333333
10.46147;61.13205;268;3;-9999;-9999;-9999;14.05
5.20626;60.33889;62;3;-9999;-9999;-9999;17.175
11.17056;60.12992;206;3;-9999;-9999;-9999;15.3583333333333
9.64697;59.66943;158;3;-9999;-9999;-9999;15.7625
5.14274;61.99711;84;3;-9999;-9999;-9999;12.8416666666667
6.35753;62.43595;19;3;-9999;-9999;-9999;13.5125
8.7016;62.96605;40;3;-9999;-9999;-9999;12.2125
10.5438;60.40243;216;3;-9999;-9999;-9999;15.6833333333333
5.67745;58.94289;44;3;-9999;-9999;-9999;15.65
12.63379;66.57256;18;3;-9999;-9999;-9999;12.725
8.52139;62.67379;32;3;-9999;-9999;-9999;12.3083333333333
16.55028;68.81578;15;3;-9999;-9999;-9999;14.125
14.17903;66.31907;36;3;-9999;-9999;-9999;13.5
5.90296;61.45232;38;3;-9999;-9999;-9999;24.65
9.03407;63.5982;29;3;-9999;-9999;-9999;12.3541666666667
7.25078;62.24042;124;3;-9999;-9999;-9999;14.2958333333333
8.20148;62.25856;580;3;-9999;-9999;-9999;12.7458333333333
5.29031;60.3334;80;3;-9999;-9999;-9999;15.5083333333333
5.22877;60.38848;39;3;-9999;-9999;-9999;14.925
10.22908;61.3237;802;3;-9999;-9999;-9999;10.8583333333333
8.76774;59.87947;1005;3;-9999;-9999;-9999;13.3791666666667
7.95332;62.80789;153;3;-9999;-9999;-9999;9.76666666666667
10.88436;59.68657;107;3;-9999;-9999;-9999;14.9125
13.20639;65.86794;48;3;-9999;-9999;-9999;12.3333333333333
10.75857;59.38066;53;3;-9999;-9999;-9999;15.175
6.94179;59.01652;587;3;-9999;-9999;-9999;13.3625
5.33096;59.40801;48;3;-9999;-9999;-9999;17.1375
5.28731;60.3071;37;3;-9999;-9999;-9999;21.6916666666667
11.37452;62.58401;695;3;-9999;-9999;-9999;6.6375
16.52382;68.4933;30;3;-9999;-9999;-9999;22.95
11.05643;60.79492;130;3;-9999;-9999;-9999;15.8375
12.31833;64.46687;59;3;-9999;-9999;-9999;10.8416666666667
10.61302;63.43395;66;3;-9999;-9999;-9999;10.5833333333333
7.93421;58.65274;483;3;-9999;-9999;-9999;13.9916666666667
5.22642;60.3873;63;3;-9999;-9999;-9999;16.5166666666667
5.73088;58.95052;34;3;-9999;-9999;-9999;18.2083333333333
10.79606;59.81879;111;3;-9999;-9999;-9999;16.0333333333333
8.70958;63.32809;12;3;-9999;-9999;-9999;12.5916666666667
8.72405;62.97476;24;3;-9999;-9999;-9999;12.8916666666667
12.59513;66.01165;54;3;-9999;-9999;-9999;12.4041666666667
8.20543;61.1744;995;3;-9999;-9999;-9999;10.1333333333333
10.87612;59.79135;152;3;-9999;-9999;-9999;16.0833333333333
14.51195;66.29127;494;3;-9999;-9999;-9999;10.025
6.45157;62.59041;13;3;-9999;-9999;-9999;13.2375
10.48265;59.86329;57;3;-9999;-9999;-9999;15.6708333333333
10.84619;60.71168;199;3;-9999;-9999;-9999;14.0833333333333
5.4666;59.75626;49;3;-9999;-9999;-9999;16.975
11.06969;59.95132;110;3;-9999;-9999;-9999;23.4625
18.33146;68.86309;128;3;-9999;-9999;-9999;15.6041666666667
10.66722;59.9627;319;3;-9999;-9999;-9999;17.2375
6.61548;59.90423;614;3;-9999;-9999;-9999;12.9333333333333
7.35728;62.33649;164;3;-9999;-9999;-9999;15.0125
9.47302;62.61588;602;3;-9999;-9999;-9999;8.89166666666667
5.67625;59.71471;55;3;-9999;-9999;-9999;16.1708333333333
10.76665;59.92905;50;3;-9999;-9999;-9999;19.5625
9.50823;60.62365;889;3;-9999;-9999;-9999;11.2208333333333
11.96012;60.34774;180;3;-9999;-9999;-9999;13.8708333333333
10.22081;61.32455;836;3;-9999;-9999;-9999;9.07083333333333
6.63376;58.57111;431;3;-9999;-9999;-9999;13.6125
9.46488;62.62123;693;3;-9999;-9999;-9999;8.39583333333333
10.76621;59.92861;48;3;-9999;-9999;-9999;18.8458333333333
5.33898;60.33652;8;3;-9999;-9999;-9999;14.0833333333333
6.01452;58.45607;16;3;-9999;-9999;-9999;20.2291666666667
10.81762;59.93509;127;3;-9999;-9999;-9999;18.3375
7.85071;63.09676;51;3;-9999;-9999;-9999;12.0083333333333
8.21121;59.74181;971;3;-9999;-9999;-9999;13.3875
7.22286;61.30894;211;3;-9999;-9999;-9999;14.375
5.59473;60.20243;13;3;-9999;-9999;-9999;16.5791666666667
19.12667;69.97217;51;3;-9999;-9999;-9999;15.0375
10.41227;63.41108;58;3;-9999;-9999;-9999;10.7291666666667
10.61692;59.57093;12;3;-9999;-9999;-9999;17.7
5.86442;58.95403;6;3;-9999;-9999;-9999;15.3875
11.28265;63.74954;50;3;-9999;-9999;-9999;10.5291666666667
8.54653;60.49011;863;3;-9999;-9999;-9999;11.5833333333333
6.35685;62.49752;16;3;-9999;-9999;-9999;21.0375
10.10861;59.72473;302;3;-9999;-9999;-9999;12.2958333333333
6.81953;58.2644;3;3;-9999;-9999;-9999;16.4291666666667
10.34862;63.42706;129;3;-9999;-9999;-9999;10.3958333333333
10.1989;59.12314;33;3;-9999;-9999;-9999;15.7583333333333
21.02653;69.74209;29;3;-9999;-9999;-9999;15.25
9.80302;63.76322;5;3;-9999;-9999;-9999;11.3291666666667
10.72412;61.1169;745;3;-9999;-9999;-9999;10.425
5.83244;59.14114;21;3;-9999;-9999;-9999;17.9291666666667
10.49435;63.42038;100;3;-9999;-9999;-9999;10.2
5.74702;58.9271;9;3;-9999;-9999;-9999;16.55
10.40457;63.42457;23;3;-9999;-9999;-9999;11.7041666666667
9.77348;63.27954;149;3;-9999;-9999;-9999;11.4458333333333
8.5252;60.4852;842;3;-9999;-9999;-9999;12.5625
14.38747;67.28406;5;3;-9999;-9999;-9999;14.2083333333333
10.52138;59.88512;13;3;-9999;-9999;-9999;15.175
10.91906;59.92985;174;3;-9999;-9999;-9999;15.6833333333333
5.02831;61.58778;10;3;-9999;-9999;-9999;15.9416666666667
10.63022;59.82234;125;3;-9999;-9999;-9999;17.6125
10.27394;59.48994;145;3;-9999;-9999;-9999;16.05
29.71102;70.0858;28;3;-9999;-9999;-9999;16.4708333333333
10.49731;63.42543;73;3;-9999;-9999;-9999;10.5166666666667
6.82087;62.81494;31;3;-9999;-9999;-9999;12.4916666666667
10.07917;60.84197;217;3;-9999;-9999;-9999;13.5625
23.21384;69.94655;60;3;-9999;-9999;-9999;16.2333333333333
12.2446;61.32952;359;3;-9999;-9999;-9999;10.4541666666667
10.81925;59.95263;200;3;-9999;-9999;-9999;15.9291666666667
29.98794;69.69521;75;3;-9999;-9999;-9999;19.1708333333333
10.59727;63.43692;84;3;-9999;-9999;-9999;11.1291666666667
11.39004;62.5779;655;3;-9999;-9999;-9999;7.64166666666667
7.0252;58.39339;222;3;-9999;-9999;-9999;15.0791666666667
10.70113;59.91858;35;3;-9999;-9999;-9999;17.925
10.25596;59.37165;31;3;-9999;-9999;-9999;14.7208333333333
5.62308;60.14766;32;3;-9999;-9999;-9999;16.9291666666667
5.28444;60.4571;37;3;-9999;-9999;-9999;15.6083333333333
10.78523;59.26762;33;3;-9999;-9999;-9999;15.3375
10.85039;60.11867;152;3;-9999;-9999;-9999;16.1208333333333
8.44682;60.41262;837;3;-9999;-9999;-9999;13.9
10.46655;59.28473;40;3;-9999;-9999;-9999;15.8458333333333
5.45321;60.35908;81;3;-9999;-9999;-9999;14.9541666666667
10.40392;63.38389;80;3;-9999;-9999;-9999;11.0833333333333
6.40628;60.65774;450;3;-9999;-9999;-9999;14.2291666666667
